stem,filename,relpath,severity,bin,rtdetr_l,yolo_nano,yolov8s,recall_mean,group,median_brightness_score,orange_index_score,channel_spread_score,rms_contrast_score,upper_contrast_score,mode
FogDr_Google_519,FogDr_Google_519.png,JPEGImages/FogDr_Google_519.png,0.2667613327503204,light,1.0,1.0,1.0,1.0,clear,64.0,2.360446009389669,2.360446009389669,0.0761602524895679,0.1045554263844676,dark
FogDr_Google_520,FogDr_Google_520.png,JPEGImages/FogDr_Google_520.png,0.3252665102481842,light,1.0,0.0,0.0,0.3333333333333333,intermediate,102.0,5.085236573902947,5.812336338136674,0.1650431351476012,0.1819648989251783,unflagged
FogDr_Google_694,FogDr_Google_694.png,JPEGImages/FogDr_Google_694.png,0.1898364126682281,clear,0.5,0.5,0.5,0.5,intermediate,47.0,0.8460338419405247,9.593216940532074,0.2622009604500416,0.3217713720239026,dark
FogDr_Google_713,FogDr_Google_713.png,JPEGImages/FogDr_Google_713.png,0.3463277816772461,light,0.0,0.0,0.0,0.0,failure,85.0,-62.43498517053881,62.43498517053881,0.1844651568024053,0.1287908254097976,cast_cold
FogDr_Google_724,FogDr_Google_724.png,JPEGImages/FogDr_Google_724.png,0.3068574965000152,light,1.0,1.0,1.0,1.0,clear,151.0,-11.313055555555536,11.313055555555536,0.2266878756566734,0.1607876654366274,unflagged
FogDr_Google_744,FogDr_Google_744.png,JPEGImages/FogDr_Google_744.png,0.2202332913875579,clear,0.0,0.0,0.0,0.0,failure,67.0,8.168283333333335,8.168283333333335,0.1883092332093597,0.1692798223745914,dark
FogDr_Google_798,FogDr_Google_798.png,JPEGImages/FogDr_Google_798.png,0.3421819508075714,light,0.8571428571428571,0.7142857142857143,0.8571428571428571,0.8095238095238094,clear,105.0,10.838549002347406,10.838549002347406,0.2109111253742973,0.2257027100170437,unflagged
GRCN_Google_713,GRCN_Google_713.png,JPEGImages/GRCN_Google_713.png,0.2544280886650085,clear,0.0,0.0,0.0,0.0,failure,123.0,4.618607289227171,4.618607289227171,0.1896287121397388,0.1388208171045991,unflagged
GSGL_Baidu_051,GSGL_Baidu_051.png,JPEGImages/GSGL_Baidu_051.png,0.208363190293312,clear,0.0327868852459016,0.0,0.0,0.0109289617486338,failure,73.0,-18.75062,18.75062,0.0913529312673654,0.0635170766268367,unflagged
GSGL_Baidu_1016,GSGL_Baidu_1016.png,JPEGImages/GSGL_Baidu_1016.png,0.2628165185451507,light,0.0,0.0,0.3333333333333333,0.1111111111111111,failure,93.0,-1.0750100953623445,3.147013325878305,0.1869666303666739,0.1613991925282983,unflagged
GSGL_Baidu_1035,GSGL_Baidu_1035.png,JPEGImages/GSGL_Baidu_1035.png,0.2757791876792907,light,0.6870229007633588,0.2977099236641221,0.5572519083969466,0.5139949109414759,intermediate,118.0,-7.031283783783778,7.031283783783778,0.1989342616658675,0.1479601793274195,unflagged
GSGL_Baidu_1054,GSGL_Baidu_1054.png,JPEGImages/GSGL_Baidu_1054.png,0.1968259960412979,clear,0.3703703703703703,0.2222222222222222,0.3703703703703703,0.3209876543209876,intermediate,88.0,-13.837334882320036,13.837334882320036,0.2083254991921975,0.190146015508395,unflagged
GSGL_Baidu_1066,GSGL_Baidu_1066.png,JPEGImages/GSGL_Baidu_1066.png,0.266810804605484,light,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1428571428571428,failure,119.0,11.17623118603251,11.17623118603251,0.220458815709829,0.2087954022011678,unflagged
GSGL_Baidu_1136,GSGL_Baidu_1136.png,JPEGImages/GSGL_Baidu_1136.png,0.270417183637619,light,1.0,1.0,0.0,0.6666666666666666,intermediate,101.0,15.695771878072762,19.981776466732214,0.1301334772148549,0.1041279305969251,unflagged
GSGL_Baidu_1163,GSGL_Baidu_1163.png,JPEGImages/GSGL_Baidu_1163.png,0.3070329427719116,light,0.6410256410256411,0.1025641025641025,0.2564102564102564,0.3333333333333333,intermediate,113.0,-3.5808835188532555,3.5808835188532555,0.2160787008871939,0.2455674637409827,unflagged
GSGL_Baidu_133,GSGL_Baidu_133.png,JPEGImages/GSGL_Baidu_133.png,0.2186252176761627,clear,0.0833333333333333,0.5833333333333334,0.5,0.3888888888888888,intermediate,89.0,-2.844527264030617,7.53457828443878,0.3188689220058643,0.2959789213365065,unflagged
GSGL_Baidu_145,GSGL_Baidu_145.png,JPEGImages/GSGL_Baidu_145.png,0.3246533572673797,light,0.0,0.0,0.2727272727272727,0.0909090909090909,failure,126.0,22.735711500974677,22.735711500974677,0.1557016894297096,0.1277077761026578,unflagged
GSGL_Baidu_261,GSGL_Baidu_261.png,JPEGImages/GSGL_Baidu_261.png,0.2041119337081909,clear,0.0,0.0,0.0,0.0,failure,79.0,57.95427265620302,57.95427265620302,0.1354427360641923,0.1436299079906461,cast_warm
GSGL_Baidu_300,GSGL_Baidu_300.png,JPEGImages/GSGL_Baidu_300.png,0.2201332449913025,clear,0.2727272727272727,0.0,0.0909090909090909,0.1212121212121212,failure,106.0,0.7806389612375284,4.3707962717250695,0.2654643789819722,0.2191254644692878,unflagged
GSGL_Baidu_476,GSGL_Baidu_476.png,JPEGImages/GSGL_Baidu_476.png,0.3079984188079834,light,0.0,0.0,0.0,0.0,failure,111.0,14.6622898174208,14.6622898174208,0.2030112693770926,0.1907340758515321,unflagged
GSGL_Baidu_489,GSGL_Baidu_489.png,JPEGImages/GSGL_Baidu_489.png,0.3391606211662292,light,0.8611111111111112,0.5,0.5833333333333334,0.6481481481481483,intermediate,92.0,2.1338561776061766,2.1338561776061766,0.2225218444867283,0.2416939929424716,unflagged
GSGL_Baidu_619,GSGL_Baidu_619.png,JPEGImages/GSGL_Baidu_619.png,0.2756158709526062,light,0.625,0.375,0.5,0.5,intermediate,112.0,-3.1140325670498044,3.1140325670498044,0.2355450581851814,0.2595148332762138,unflagged
GSGL_Baidu_684,GSGL_Baidu_684.png,JPEGImages/GSGL_Baidu_684.png,0.329265832901001,light,0.8,0.6,0.6,0.6666666666666666,intermediate,86.0,4.230824856722776,4.230824856722776,0.2762515373300169,0.2765439650503454,unflagged
GSGL_Baidu_788,GSGL_Baidu_788.png,JPEGImages/GSGL_Baidu_788.png,0.3440716862678528,light,0.6666666666666666,0.1805555555555555,0.4166666666666667,0.4212962962962963,intermediate,115.0,0.3446880907372502,0.3446880907372502,0.1798451892347146,0.1550725757697798,unflagged
GSGL_Baidu_845,GSGL_Baidu_845.png,JPEGImages/GSGL_Baidu_845.png,0.3247974514961242,light,0.0,0.125,0.25,0.125,failure,168.0,29.671823529411768,33.37518235294118,0.2928685677773145,0.1175476780280957,unflagged
GSGL_Baidu_873,GSGL_Baidu_873.png,JPEGImages/GSGL_Baidu_873.png,0.3045149445533752,light,0.1176470588235294,0.0294117647058823,0.1470588235294117,0.0980392156862744,failure,128.0,-7.351136363636385,7.669902597402597,0.1908034394281995,0.1877154535889364,unflagged
GSGL_Bing_210,GSGL_Bing_210.png,JPEGImages/GSGL_Bing_210.png,0.2797137796878814,light,0.2,0.2,0.2,0.2,failure,116.0,-13.801511627906976,13.801511627906976,0.2915391369141751,0.3084361802531457,unflagged
GSGL_Bing_217,GSGL_Bing_217.png,JPEGImages/GSGL_Bing_217.png,0.2403514683246612,clear,0.0,0.0,0.0,0.0,failure,119.0,124.03970477343871,124.03970477343871,0.1840594824434193,0.1706322660511174,cast_warm
GSGL_Bing_535,GSGL_Bing_535.png,JPEGImages/GSGL_Bing_535.png,0.3476906418800354,light,0.0,0.0,0.1111111111111111,0.037037037037037,failure,105.0,8.773710083529835,8.773710083529835,0.1916330193959732,0.2000859146028399,unflagged
GSGL_Bing_681,GSGL_Bing_681.png,JPEGImages/GSGL_Bing_681.png,0.2672338783740997,light,0.25,0.25,0.375,0.2916666666666667,failure,110.0,-16.18236074270557,16.18236074270557,0.1673932448933222,0.1192924846471315,unflagged
GSGL_Google_120,GSGL_Google_120.png,JPEGImages/GSGL_Google_120.png,0.0099976956844329,clear,0.0,0.0,0.0,0.0,failure,46.0,73.87058189243864,73.87058189243864,0.0801754999921042,0.0734382322146948,dark
GSGL_Google_121,GSGL_Google_121.png,JPEGImages/GSGL_Google_121.png,0.2718621492385864,light,0.0,0.0,0.0,0.0,failure,144.0,120.10767897435122,120.10767897435122,0.1545757756948435,0.0622845804769062,cast_warm
HC_Bing_660,HC_Bing_660.png,JPEGImages/HC_Bing_660.png,0.3384445011615753,light,1.0,1.0,1.0,1.0,clear,98.0,9.599426829268296,9.599426829268296,0.2080627081217463,0.1527393124612041,unflagged
HC_Google_364,HC_Google_364.png,JPEGImages/HC_Google_364.png,0.2836930155754089,light,0.4210526315789473,0.2105263157894736,0.1578947368421052,0.263157894736842,failure,112.0,-9.090859762372531,11.672202731780343,0.2348963689277878,0.1509524620507084,unflagged
HC_Google_613,HC_Google_613.png,JPEGImages/HC_Google_613.png,0.1945907920598983,clear,0.1818181818181818,0.5454545454545454,0.6363636363636364,0.4545454545454545,intermediate,103.0,6.380709366391173,6.380709366391173,0.3054882502062098,0.3484246435814695,unflagged
HEB_Baidu_534,HEB_Baidu_534.png,JPEGImages/HEB_Baidu_534.png,0.3222516477108001,light,0.875,0.875,0.875,0.875,clear,99.0,2.0014650283553834,2.0014650283553834,0.3182184781342605,0.3537989864173518,unflagged
HEB_Bing_108,HEB_Bing_108.png,JPEGImages/HEB_Bing_108.png,0.2745571136474609,light,0.3636363636363636,0.4545454545454545,0.1818181818181818,0.3333333333333333,intermediate,117.0,60.27769510125134,60.27769510125134,0.2280401714856006,0.2439503661960447,cast_warm
HEB_Bing_122,HEB_Bing_122.png,JPEGImages/HEB_Bing_122.png,0.1899871677160263,clear,0.0,0.0,0.0,0.0,failure,65.0,49.554102830033685,49.554102830033685,0.2899057359608799,0.3172717281076099,dark
HEB_Bing_340,HEB_Bing_340.png,JPEGImages/HEB_Bing_340.png,0.311462938785553,light,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,clear,133.0,18.90981663392272,18.90981663392272,0.2051907200174282,0.1873486538167162,unflagged
HEB_Bing_365,HEB_Bing_365.png,JPEGImages/HEB_Bing_365.png,0.2984947562217712,light,0.5555555555555556,0.7777777777777778,0.6666666666666666,0.6666666666666666,intermediate,79.0,7.487010002703428,7.487010002703428,0.2779967912221006,0.2619332400843527,unflagged
HEB_Bing_398,HEB_Bing_398.png,JPEGImages/HEB_Bing_398.png,0.2203696966171264,clear,0.1538461538461538,0.1538461538461538,0.3846153846153846,0.2307692307692307,failure,115.0,9.510266075388031,9.510266075388031,0.2685691735845617,0.3036985684972071,unflagged
HEB_Bing_403,HEB_Bing_403.png,JPEGImages/HEB_Bing_403.png,0.2508193850517273,clear,0.0,0.0,0.0,0.0,failure,73.0,19.54850469880864,19.54850469880864,0.172113459229674,0.1278202831237451,unflagged
HEB_Bing_560,HEB_Bing_560.png,JPEGImages/HEB_Bing_560.png,0.3152459263801574,light,0.625,0.75,0.875,0.75,clear,79.0,2.8583285330261248,3.799193548387109,0.2647808595196958,0.2088499935111381,unflagged
HEB_Bing_653,HEB_Bing_653.png,JPEGImages/HEB_Bing_653.png,0.2426196038722992,clear,0.3368421052631579,0.0842105263157894,0.231578947368421,0.2175438596491227,failure,100.0,-4.436783837195563,9.73840604411886,0.228535210254485,0.1732355291953284,unflagged
HEB_Google_102,HEB_Google_102.png,JPEGImages/HEB_Google_102.png,0.1676497012376785,clear,0.0,0.0,0.0,0.0,failure,115.0,107.03217488867364,107.03217488867364,0.1783083012867831,0.1571763399927527,cast_warm
HEB_Google_399,HEB_Google_399.png,JPEGImages/HEB_Google_399.png,0.3456240594387054,light,0.1818181818181818,0.0,0.6363636363636364,0.2727272727272727,failure,104.0,5.033675895900899,7.292699758875869,0.1674599911037692,0.1746186182769107,unflagged
HEB_Google_556,HEB_Google_556.png,JPEGImages/HEB_Google_556.png,0.2948170006275177,light,0.1111111111111111,0.3333333333333333,0.7777777777777778,0.4074074074074074,intermediate,66.0,0.4120579295548054,1.4305310209190054,0.1052111929535287,0.0816190769773225,dark
HEB_Google_593,HEB_Google_593.png,JPEGImages/HEB_Google_593.png,0.3288871049880981,light,0.0,0.0,0.1666666666666666,0.0555555555555555,failure,145.0,-3.282997347480105,3.464652519893903,0.2912293695265834,0.2751056669429018,unflagged
HF_Baidu_136,HF_Baidu_136.png,JPEGImages/HF_Baidu_136.png,0.2802595496177673,light,0.5,0.5,0.5,0.5,intermediate,84.0,-1.201026553199398,1.7803548177083286,0.280546368553637,0.3466833982590353,unflagged
HF_Baidu_202,HF_Baidu_202.png,JPEGImages/HF_Baidu_202.png,0.3047553896903991,light,0.0,0.0,0.25,0.0833333333333333,failure,92.0,2.783482195928002,4.410541109587697,0.1439067006839729,0.0696544788169189,unflagged
HF_Bing_038,HF_Bing_038.png,JPEGImages/HF_Bing_038.png,0.1541048884391784,clear,0.0,0.4,0.2,0.2,failure,60.0,33.16499748617396,39.07610859728507,0.2003671880651865,0.1858568741688268,dark
HF_Bing_141,HF_Bing_141.png,JPEGImages/HF_Bing_141.png,0.2142597734928131,clear,0.0,0.2,0.4,0.2,failure,139.0,116.9477053291536,116.9477053291536,0.2919987421049806,0.1912954250914984,cast_warm
HF_Bing_250,HF_Bing_250.png,JPEGImages/HF_Bing_250.png,0.1925361454486847,clear,0.0,0.0,0.0,0.0,failure,81.0,51.907243482753145,51.907243482753145,0.1892501830005646,0.1652411026908206,cast_warm
HF_Bing_60,HF_Bing_60.png,JPEGImages/HF_Bing_60.png,0.2759699523448944,light,0.3333333333333333,0.3333333333333333,0.5555555555555556,0.4074074074074074,intermediate,126.0,7.55560987249099,7.55560987249099,0.2525557429051279,0.2315074349834119,unflagged
HF_Google_194,HF_Google_194.png,JPEGImages/HF_Google_194.png,0.3222530484199524,light,0.0,0.0,0.3333333333333333,0.1111111111111111,failure,84.0,32.66520183821609,32.66520183821609,0.2582847037064198,0.1880839250366809,unflagged
HF_Google_337,HF_Google_337.png,JPEGImages/HF_Google_337.png,0.3332157731056213,light,0.5,0.3333333333333333,0.5,0.4444444444444444,intermediate,123.0,1.1317912087912134,1.3862142857142885,0.2200583991382416,0.2375523268540216,unflagged
HF_Google_559,HF_Google_559.png,JPEGImages/HF_Google_559.png,0.3211514353752136,light,0.1363636363636363,0.0,0.0454545454545454,0.0606060606060605,failure,131.0,6.608833333333337,7.181516666666681,0.3041103113521111,0.3977588481937423,unflagged
HF_Google_576,HF_Google_576.png,JPEGImages/HF_Google_576.png,0.3381457924842834,light,0.6341463414634146,0.4878048780487805,0.4634146341463415,0.5284552845528455,intermediate,121.0,2.638207407407407,2.768777777777771,0.2248162743758713,0.248988411179617,unflagged
HazeDr_Bing_418,HazeDr_Bing_418.png,JPEGImages/HazeDr_Bing_418.png,0.1828039437532425,clear,0.0,0.0,0.0,0.0,failure,76.0,33.6885037037037,33.6885037037037,0.1658484557920704,0.0727085622903991,unflagged
HazeDr_Google_212,HazeDr_Google_212.png,JPEGImages/HazeDr_Google_212.png,0.2592392563819885,clear,0.3333333333333333,0.3333333333333333,0.0,0.2222222222222222,failure,74.0,21.43507327898133,22.80065631345883,0.2130972875139602,0.144073576284778,unflagged
HazeDr_Google_213,HazeDr_Google_213.png,JPEGImages/HazeDr_Google_213.png,0.2035639435052871,clear,0.0,0.0,0.0,0.0,failure,73.0,-24.84119455135054,24.84119455135054,0.0949857403009778,0.0320992042635537,unflagged
HazeDr_Google_630,HazeDr_Google_630.png,JPEGImages/HazeDr_Google_630.png,0.1997561454772949,clear,0.0,0.0,0.0,0.0,failure,125.0,167.8385120967742,167.8385120967742,0.1134180794869473,0.1230159486845691,cast_warm
HazeDr_Google_640,HazeDr_Google_640.png,JPEGImages/HazeDr_Google_640.png,0.1674057096242904,clear,0.0,0.0,0.0,0.0,failure,102.0,81.20751808462967,81.20751808462967,0.0677711808118054,0.0457928822801254,cast_warm
HazeDr_Google_667,HazeDr_Google_667.png,JPEGImages/HazeDr_Google_667.png,0.3346023559570312,light,0.0,0.0,1.0,0.3333333333333333,intermediate,110.0,58.54045177902623,58.54045177902623,0.240425394971788,0.1856837124496514,cast_warm
HazeDr_Google_809,HazeDr_Google_809.png,JPEGImages/HazeDr_Google_809.png,0.3429153263568878,light,0.5,0.5,0.1666666666666666,0.3888888888888888,intermediate,125.0,6.926525821596243,18.862619816118936,0.1377064504365008,0.065029483507885,unflagged
HazeDr_Google_845,HazeDr_Google_845.png,JPEGImages/HazeDr_Google_845.png,0.3490782380104065,light,0.0,0.8,0.8,0.5333333333333333,intermediate,56.0,6.136440972222218,6.136440972222218,0.1945627197764868,0.2185485478799412,dark
HazyDr_Bing_089,HazyDr_Bing_089.png,JPEGImages/HazyDr_Bing_089.png,0.2430982291698455,clear,0.1428571428571428,0.5714285714285714,0.4285714285714285,0.3809523809523809,intermediate,75.0,-33.851159474206355,33.851159474206355,0.13873004825341,0.1536811620706911,unflagged
HazyDr_Bing_194,HazyDr_Bing_194.png,JPEGImages/HazyDr_Bing_194.png,0.315177708864212,light,0.0,0.0,0.0,0.0,failure,82.0,-2.659015827812354,2.659015827812354,0.1033015722823825,0.1287260241383412,unflagged
HazyDr_Bing_228,HazyDr_Bing_228.png,JPEGImages/HazyDr_Bing_228.png,0.2923779189586639,light,0.5,0.4375,0.5,0.4791666666666667,intermediate,92.0,-2.800191309331169,4.70944579288026,0.208910452218082,0.1653487935408803,unflagged
HazyDr_Bing_296,HazyDr_Bing_296.png,JPEGImages/HazyDr_Bing_296.png,0.3217764794826507,light,0.5,0.25,0.5,0.4166666666666667,intermediate,109.0,-8.26852646638055,8.26852646638055,0.2946069595710281,0.2491623157209159,unflagged
HazyDr_Bing_800,HazyDr_Bing_800.png,JPEGImages/HazyDr_Bing_800.png,0.2859077751636505,light,0.0,0.0,0.0,0.0,failure,117.0,17.06379691633599,17.06379691633599,0.331104161427852,0.3315770824563761,unflagged
HazyDr_Google_165,HazyDr_Google_165.png,JPEGImages/HazyDr_Google_165.png,0.3344206511974334,light,0.0,1.0,0.0,0.3333333333333333,intermediate,87.0,10.971496212121224,10.971496212121224,0.1334952050811293,0.151441627080699,unflagged
HazyDr_Google_185,HazyDr_Google_185.png,JPEGImages/HazyDr_Google_185.png,0.2892000675201416,light,0.3333333333333333,0.3333333333333333,0.0,0.2222222222222222,failure,139.0,32.62868666666667,32.62868666666667,0.2389286007136381,0.1379784112575081,unflagged
HazyDr_Google_622,HazyDr_Google_622.png,JPEGImages/HazyDr_Google_622.png,0.2629075944423675,light,0.0,0.0,0.0,0.0,failure,70.0,-2.8235131103171653,4.483164680053832,0.1733823420100343,0.1844456070571043,unflagged
HazyDr_Google_798,HazyDr_Google_798.png,JPEGImages/HazyDr_Google_798.png,0.346516877412796,light,0.0,0.1666666666666666,0.6666666666666666,0.2777777777777777,failure,131.0,2.4412698412698437,3.093467498110357,0.2634166087017532,0.2495343440102567,unflagged
IRQ_Bing_005,IRQ_Bing_005.png,JPEGImages/IRQ_Bing_005.png,0.201396107673645,clear,0.8571428571428571,0.5714285714285714,0.8571428571428571,0.7619047619047619,clear,121.0,-5.070803956030559,6.122222701966834,0.2224739462902211,0.2140346327434027,unflagged
IRQ_Bing_017,IRQ_Bing_017.png,JPEGImages/IRQ_Bing_017.png,0.2256149053573608,clear,0.8,0.3,0.0,0.3666666666666667,intermediate,132.0,117.3478343373494,117.3478343373494,0.1988108144120364,0.184749752574333,cast_warm
IRQ_Bing_018,IRQ_Bing_018.png,JPEGImages/IRQ_Bing_018.png,0.2332534044981002,clear,0.0,0.0,0.2222222222222222,0.074074074074074,failure,110.0,11.776861312382962,11.776861312382962,0.1877519351509169,0.1895808713715561,unflagged
IRQ_Bing_113,IRQ_Bing_113.png,JPEGImages/IRQ_Bing_113.png,0.1568082273006439,clear,0.0,0.0,0.0,0.0,failure,129.0,126.7716855821774,126.7716855821774,0.1484002707156581,0.148895993623896,cast_warm
IRQ_Bing_250,IRQ_Bing_250.png,JPEGImages/IRQ_Bing_250.png,0.3499703705310821,light,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.1851851851851852,failure,148.0,45.22859604875998,45.22859604875998,0.2536726672375117,0.2226015635009641,cast_warm
IRQ_Bing_257,IRQ_Bing_257.png,JPEGImages/IRQ_Bing_257.png,0.2681461572647095,light,0.0,0.0,0.1428571428571428,0.0476190476190475,failure,130.0,19.44413897280965,19.44413897280965,0.2621058607234839,0.2844174076163492,unflagged
IRQ_Bing_29,IRQ_Bing_29.png,JPEGImages/IRQ_Bing_29.png,0.3196034729480743,light,0.0,0.0,0.0,0.0,failure,141.0,25.791216475095798,25.791216475095798,0.1860529192383155,0.1920928070292344,unflagged
IRQ_Bing_399,IRQ_Bing_399.png,JPEGImages/IRQ_Bing_399.png,0.1545537710189819,clear,0.0,0.3333333333333333,0.0,0.1111111111111111,failure,155.0,38.75537160120847,38.75537160120847,0.2630628547708098,0.2789022340463485,cast_warm
IRQ_Bing_674,IRQ_Bing_674.png,JPEGImages/IRQ_Bing_674.png,0.2779366075992584,light,0.3333333333333333,0.2666666666666666,0.5333333333333333,0.3777777777777777,intermediate,102.0,5.109043778801848,5.109043778801848,0.1910826595700732,0.2127293150521598,unflagged
IRQ_Google_010,IRQ_Google_010.png,JPEGImages/IRQ_Google_010.png,0.2878699600696563,light,0.5714285714285714,0.7142857142857143,0.5714285714285714,0.619047619047619,intermediate,73.0,86.27884802490757,86.27884802490757,0.1602707442280971,0.1156514207727414,cast_warm
IRQ_Google_030,IRQ_Google_030.png,JPEGImages/IRQ_Google_030.png,0.337047278881073,light,0.2,0.4,0.8,0.4666666666666667,intermediate,140.0,66.4517375,66.4517375,0.2184366204132008,0.2197150048252865,cast_warm
IRQ_Google_148,IRQ_Google_148.png,JPEGImages/IRQ_Google_148.png,0.136187344789505,clear,0.0,0.0,0.0,0.0,failure,145.0,190.3244158543578,190.3244158543578,0.0668962213886791,0.0390768775401879,cast_warm
IRQ_Google_464,IRQ_Google_464.png,JPEGImages/IRQ_Google_464.png,0.2777045369148254,light,0.25,0.25,0.5,0.3333333333333333,intermediate,124.0,76.59160341555977,76.59160341555977,0.1352762394073631,0.1386171843649363,cast_warm
IRQ_Google_494,IRQ_Google_494.png,JPEGImages/IRQ_Google_494.png,0.3486529886722564,light,0.2,0.2,0.2,0.2,failure,101.0,4.7881789802289205,4.7881789802289205,0.2751207288321534,0.254327664011213,unflagged
JL_Bing_225,JL_Bing_225.png,JPEGImages/JL_Bing_225.png,0.2126912027597427,clear,0.25,0.5,0.5,0.4166666666666667,intermediate,86.0,33.017123840909825,33.017123840909825,0.107495416225296,0.0757612530445312,unflagged
JL_Bing_674,JL_Bing_674.png,JPEGImages/JL_Bing_674.png,0.3496717512607574,light,0.0,0.0,0.3333333333333333,0.1111111111111111,failure,137.0,9.388056698673978,9.388056698673978,0.2817506411687482,0.2817247811501906,unflagged
JL_Bing_804,JL_Bing_804.png,JPEGImages/JL_Bing_804.png,0.3417378962039947,light,0.0,0.5,0.5,0.3333333333333333,intermediate,120.0,-15.210242388412652,15.210242388412652,0.1519959818194087,0.0674414276410878,unflagged
JL_Google_137,JL_Google_137.png,JPEGImages/JL_Google_137.png,0.3388594090938568,light,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,clear,96.0,-3.3145686900958395,3.3145686900958395,0.140015648716508,0.1048457042452818,unflagged
JL_Google_152,JL_Google_152.png,JPEGImages/JL_Google_152.png,0.2842863500118255,light,0.5777777777777777,0.0888888888888888,0.3555555555555555,0.3407407407407407,intermediate,105.0,-0.7950216204631744,1.3443137551529816,0.2747249277036617,0.2159746709679184,unflagged
JL_Google_227,JL_Google_227.png,JPEGImages/JL_Google_227.png,0.3080480396747589,light,1.0,1.0,1.0,1.0,clear,116.0,1.3611668496573657,1.3611668496573657,0.2254716679109202,0.148486549847681,unflagged
JL_Google_24,JL_Google_24.png,JPEGImages/JL_Google_24.png,0.2939985692501068,light,0.0,0.0,0.5,0.1666666666666666,failure,111.0,3.0652998236331683,3.0652998236331683,0.1931146001769072,0.1577472566980724,unflagged
JL_Google_354,JL_Google_354.png,JPEGImages/JL_Google_354.png,0.2568877637386322,clear,0.0,0.0,0.0,0.0,failure,101.0,141.31318902514556,141.31318902514556,0.1220617676138304,0.1125562375400362,cast_warm
JL_Google_641,JL_Google_641.png,JPEGImages/JL_Google_641.png,0.3268578052520752,light,0.0,0.0,0.0,0.0,failure,118.0,23.09097222222221,23.09097222222221,0.1621357579676211,0.1647113507597056,unflagged
JL_Google_752,JL_Google_752.png,JPEGImages/JL_Google_752.png,0.2515261769294739,clear,0.0,0.0,0.0,0.0,failure,136.0,25.536909722222237,25.536909722222237,0.2806222252124701,0.3041006130076657,unflagged
JL_Google_753,JL_Google_753.png,JPEGImages/JL_Google_753.png,0.2073561996221542,clear,0.0,0.0,0.0,0.0,failure,95.0,21.86467499999999,21.86467499999999,0.1555218119638856,0.1319662264338313,unflagged
KRO_Google_079,KRO_Google_079.png,JPEGImages/KRO_Google_079.png,0.3253034651279449,light,1.0,1.0,0.5,0.8333333333333334,clear,83.0,1.6991342592592673,1.6991342592592673,0.1677472484034047,0.1082359259598652,unflagged
KRO_Google_344,KRO_Google_344.png,JPEGImages/KRO_Google_344.png,0.2477913200855255,clear,0.4,0.4,0.4,0.4000000000000001,intermediate,73.0,13.27884645061728,13.27884645061728,0.2705762324463663,0.2794625556081841,unflagged
LSJ_Baidu_351,LSJ_Baidu_351.png,JPEGImages/LSJ_Baidu_351.png,0.2912001311779022,light,1.0,1.0,1.0,1.0,clear,91.0,3.789940059940051,3.789940059940051,0.1391418128811286,0.1209695618787298,unflagged
LSJ_Baidu_670,LSJ_Baidu_670.png,JPEGImages/LSJ_Baidu_670.png,0.1658112108707428,clear,0.0,0.0,0.0,0.0,failure,88.0,1.869200401472071,1.869200401472071,0.2153228350855955,0.2305557522081924,unflagged
LSJ_Baidu_810,LSJ_Baidu_810.png,JPEGImages/LSJ_Baidu_810.png,0.3157433867454529,light,0.0,0.0,0.0,0.0,failure,86.0,13.707279159519729,13.707279159519729,0.1080489089141317,0.071582477811018,unflagged
LSJ_Baidu_905,LSJ_Baidu_905.png,JPEGImages/LSJ_Baidu_905.png,0.2585167586803436,clear,0.0,0.0,0.25,0.0833333333333333,failure,102.0,6.720951754385965,6.720951754385965,0.2380608968850592,0.1620139054725024,unflagged
LSJ_Baidu_954,LSJ_Baidu_954.png,JPEGImages/LSJ_Baidu_954.png,0.2407703995704651,clear,0.0,0.0,0.5,0.1666666666666666,failure,63.0,2.5190191869046004,14.579408739210166,0.2209248873587348,0.2601720035044214,dark
LSJ_Bing_226,LSJ_Bing_226.png,JPEGImages/LSJ_Bing_226.png,0.228605255484581,clear,0.6071428571428571,0.3214285714285714,0.4642857142857143,0.4642857142857142,intermediate,104.0,-1.15183338083024,1.1682673126246783,0.188605903311313,0.213352656795601,unflagged
LSJ_Bing_453,LSJ_Bing_453.png,JPEGImages/LSJ_Bing_453.png,0.3090185821056366,light,0.2580645161290322,0.064516129032258,0.2258064516129032,0.1827956989247311,failure,117.0,-1.02743142144638,1.7647767600230253,0.1484801303116182,0.1461834484311238,unflagged
LSJ_Bing_523,LSJ_Bing_523.png,JPEGImages/LSJ_Bing_523.png,0.3458655476570129,light,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5555555555555555,intermediate,125.0,0.3280292207792143,0.4366883116883144,0.2179386636182024,0.1479677150687014,unflagged
LZ_Bing_019,LZ_Bing_019.png,JPEGImages/LZ_Bing_019.png,0.0764005780220031,clear,0.6153846153846154,0.3846153846153846,0.7692307692307693,0.5897435897435898,intermediate,67.0,53.1586390461279,53.1586390461279,0.1917816369343714,0.1772051130005178,dark
